상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,상권_구분_코드_명,자치구_코드_명,행정동_코드,행정동_코드_명,유형,유효수요,공급밀도,동일유형_중앙_공급밀도,공급갭,행정동_폐업률,전체_점포_수,당월_매출_금액,당월_매출_건수,갭점수,안정성점수,종합점수
3001192,목상권1192,CS100004,분식전문점,골목상권,목구17,11000004,목4동,가족 주거형,0.7341725328184745,45.434325996277785,42.74725858084473,0.44527467562230794,2.176457916276365,36,278832555,18890,0.4401,0.7279,0.5552
3001193,목상권1193,CS100005,패스트푸드점,발달상권,목구18,11000005,목5동,일반 주거·생활형,0.21430223396185666,36.74935214563185,27.670657056062538,0.611334376291207,6.40277698554161,122,94893808,28008,0.608,0.1996,0.4446
3001194,목상권1194,CS100006,제과점,전통시장,목구19,11000006,목6동,발달상권형,0.3381771745002055,43.92647966039991,52.70937496244345,0.09148766726076109,0.42562096203445154,157,267600795,16813,0.0824,0.9468,0.4282
3001195,목상권1195,CS100007,커피-음료,관광특구,목구20,11000007,목7동,전통시장형,0.21693776010008423,7.0984616041140685,38.89144687497376,0.8667487143132945,1.050760430470838,75,203279396,8086,0.8663,0.8686,0.8672
3001196,목상권1196,CS100008,치킨전문점,골목상권,목구21,11000008,목8동,관광특구형,0.4274534623846419,32.80390875553479,47.12055714835358,0.2285275128152466,2.877253230976578,27,577530254,8925,0.2209,0.6403,0.3887
3001197,목상권1197,CS100009,호프-간이주점,발달상권,목구22,11000009,목9동,유입 집중형,0.13368290285190135,41.80873550571666,25.952574610543657,0.17735036638995305,1.3647986937751853,123,533706746,1949,0.1692,0.8294,0.4333
3001198,목상권1198,CS100010,반찬가게,전통시장,목구23,11000010,목10동,청년 밀집형,0.4995212667837355,17.405663480570496,50.32092711300612,0.10519013053226771,2.91924491284262,21,199135074,24951,0.0962,0.6351,0.3118
3001199,목상권1199,CS100000,한식음식점,관광특구,목구24,11000011,목11동,가족 주거형,0.17637209322073152,14.12688787168252,29.146578813952445,0.10713893456636117,3.1407609097124594,152,727048788,30284,0.0982,0.6074,0.3019
3001200,목상권1200,CS100001,중식음식점,골목상권,목구0,11000012,목12동,일반 주거·생활형,0.6312942099739521,29.643532180942067,26.15588728456434,0.23456451076983764,0.12431605885413699,124,749782016,21339,0.227,0.9845,0.53
3001201,목상권1201,CS100002,일식음식점,발달상권,목구1,11000013,목13동,발달상권형,0.13222097018950785,22.025112649866344,35.43021477248505,0.8363163916237215,4.039617977239676,30,374014713,5314,0.8355,0.495,0.6993
3001202,목상권1202,CS100003,양식음식점,전통시장,목구2,11000014,목14동,전통시장형,0.4697265850963869,30.3148350968096,23.869345126713014,0.17793942512223954,3.268959552606737,103,756087112,43688,0.1698,0.5913,0.3384
3001203,목상권1203,CS100004,분식전문점,관광특구,목구3,11000015,목15동,관광특구형,0.4097370022815424,15.288701416499244,28.378025286744215,0.08976505832516629,0.6785786203039006,75,303558430,25901,0.0806,0.9152,0.4144
3001204,목상권1204,CS100005,패스트푸드점,골목상권,목구4,11000016,목16동,유입 집중형,0.7588194051808093,22.053301126256592,54.3199931746991,0.41747466645706266,7.331635461524681,145,553822859,40337,0.412,0.0835,0.2806
3001205,목상권1205,CS100006,제과점,발달상권,목구5,11000017,목17동,청년 밀집형,0.5073622082708356,17.718739971579506,41.4501834053636,0.20966227859534192,7.381079538193295,169,217675171,10734,0.2019,0.0773,0.1521
3001206,목상권1206,CS100007,커피-음료,전통시장,목구6,11000018,목18동,가족 주거형,0.4377642629280192,49.47678947508474,36.254436015833576,0.14356281842606414,2.535506221003974,77,315944363,7850,0.135,0.683,0.3542
3001207,목상권1207,CS100008,치킨전문점,관광특구,목구7,11000019,목19동,일반 주거·생활형,0.3741344340520719,34.57702558872179,21.628031395649664,0.6778855272446662,7.758687241694637,20,648112072,32450,0.6753,0.0301,0.4172
3001208,목상권1208,CS100009,호프-간이주점,골목상권,목구8,11000020,목20동,발달상권형,0.5747736970550321,44.69816765781665,34.44377313975925,0.4385160154411722,7.119384187293116,22,231007994,2048,0.4333,0.11,0.304
3001209,목상권1209,CS100010,반찬가게,발달상권,목구9,11000021,목21동,전통시장형,0.3889777076696001,28.82362826681831,29.27083124805833,0.19131006914819731,6.619270778238529,22,812580749,12234,0.1833,0.1725,0.179
3001210,목상권1210,CS100000,한식음식점,전통시장,목구10,11000022,목22동,관광특구형,0.5610656023751547,21.96585142732788,46.67526331681348,0.6234926494999059,4.176790661866222,24,15885746,18841,0.6203,0.4778,0.5633
3001211,목상권1211,CS100001,중식음식점,관광특구,목구11,11000023,목23동,유입 집중형,0.08201410446117306,36.46244945058308,28.370784315040524,0.10340601689307186,0.899443696230164,101,188110139,29800,0.0944,0.8876,0.4117
3001212,목상권1212,CS100002,일식음식점,골목상권,목구12,11000024,목24동,청년 밀집형,0.14888277737702837,38.72273376818767,45.51262450665955,0.5134282778722583,1.9032962143301955,174,716986353,13300,0.509,0.7621,0.6102
3001213,목상권1213,CS100003,양식음식점,발달상권,목구13,11000025,목25동,가족 주거형,0.2590985709080593,4.177965922618315,46.93153146093704,0.15727083843973855,2.470248462235711,70,470395974,39222,0.1489,0.6912,0.3658
3001214,목상권1214,CS100004,분식전문점,전통시장,목구14,11000026,목26동,일반 주거·생활형,0.355484722182391,17.4909725924684,49.232320305146736,0.37788554297778915,0.8950839407907107,55,823882836,33629,0.372,0.8881,0.5784
3001215,목상권1215,CS100005,패스트푸드점,관광특구,목구15,11000027,목27동,발달상권형,0.40208093395428435,3.0879439201789967,46.78240401699872,0.44319340792706974,4.826108073396199,119,404990083,35659,0.438,0.3967,0.4215
3001216,목상권1216,CS100006,제과점,골목상권,목구16,11000028,목28동,전통시장형,0.8663167405376849,13.164692877252776,23.60835482509176,0.8252487596837577,6.26305186328144,119,625266501,31061,0.8243,0.217,0.5814
3001217,목상권1217,CS100007,커피-음료,발달상권,목구17,11000029,목29동,관광특구형,0.8446856032882019,14.242424827876741,46.668766234683595,0.07402438004804093,7.46732999096201,79,693235640,7457,0.0647,0.0665,0.0654
3001218,목상권1218,CS100008,치킨전문점,전통시장,목구18,11000030,목30동,유입 집중형,0.3389677402241642,4.541544180455022,32.96880940715988,0.7414971704973524,4.22036988152118,125,876443469,27073,0.7396,0.4724,0.6327
3001219,목상권1219,CS100009,호프-간이주점,관광특구,목구19,11000031,목31동,청년 밀집형,0.455448599633571,47.85407812627426,41.35792085154945,0.18329684600759777,1.8525583730812665,9,224265022,3107,0.1752,0.7684,0.4125
3001220,목상권1220,CS100010,반찬가게,골목상권,목구20,11000032,목32동,가족 주거형,0.618226419795457,44.98283712096228,45.59298105804746,0.45079106162901134,1.1852493695967636,63,696053341,46430,0.4457,0.8518,0.6081
3001221,목상권1221,CS100000,한식음식점,발달상권,목구21,11000033,목33동,일반 주거·생활형,0.6092737727388288,46.72421525553212,20.650826881544585,0.8278599337766114,3.4621265138973545,14,759493110,39227,0.827,0.5672,0.7231
3001222,목상권1222,CS100001,중식음식점,전통시장,목구22,11000034,목34동,발달상권형,0.27075748501413605,26.53352003488461,35.98551367679652,0.26233957331651114,6.724439299677609,137,329881797,46737,0.2551,0.1594,0.2168
3001223,목상권1223,CS100002,일식음식점,관광특구,목구23,11000035,목35동,전통시장형,0.1838346364873554,21.256503374195617,33.76961399060389,0.6040029391815335,3.684175340068127,17,402760368,10827,0.6006,0.5394,0.5761
3001224,목상권1224,CS100003,양식음식점,골목상권,목구24,11000036,목36동,관광특구형,0.6022802951894811,2.557570166982661,57.7294348800761,0.8270495144111857,7.720339046679487,25,398970375,46277,0.8261,0.0349,0.5096
3001225,목상권1225,CS100004,분식전문점,발달상권,목구0,11000037,목37동,유입 집중형,0.8474387101795812,20.42477616087951,36.25555277144934,0.6785855865986457,3.616303025113914,104,755302908,34546,0.676,0.5479,0.6248
3001226,목상권1226,CS100005,패스트푸드점,전통시장,목구1,11000038,목38동,청년 밀집형,0.31592856842706396,9.88723428416841,48.016350293549564,0.047667361777099494,4.954351953716064,59,563411281,8757,0.0381,0.3806,0.1751
3001227,목상권1227,CS100006,제과점,관광특구,목구2,11000039,목39동,가족 주거형,0.10190970872220817,19.626934544245852,52.652750906990015,0.6601083526210602,0.2130002801226185,86,9736699,40948,0.6573,0.9734,0.7837
3001228,목상권1228,CS100007,커피-음료,골목상권,목구3,11000040,목40동,일반 주거·생활형,0.47491856475591515,18.57098001649521,48.38952424845631,0.5498067183654552,6.673622665045484,19,979750226,36319,0.5458,0.1657,0.3938
3001229,목상권1229,CS100008,치킨전문점,발달상권,목구4,11000041,목41동,발달상권형,0.7535419496767197,1.042346230277754,29.960922347070724,0.5109307208117974,2.5870977157028987,36,158603922,39694,0.5065,0.6766,0.5745
3001230,목상권1230,CS100009,호프-간이주점,전통시장,목구5,11000042,목42동,전통시장형,0.08399667058048425,36.101325496708,35.96537759620368,0.3839736536412886,1.7488268249720473,58,553455918,19518,0.3781,0.7814,0.5394
3001231,목상권1231,CS100010,반찬가게,관광특구,목구6,11000043,목43동,관광특구형,0.26515414355549294,46.790370559852725,36.79027365123183,0.8403381615720164,0.39325737981951914,22,189255302,41700,0.8396,0.9508,0.8841
3001232,목상권1232,CS100000,한식음식점,골목상권,목구7,11000044,목44동,유입 집중형,0.31822469520475316,22.828477364418614,27.595324286742787,0.16837456299937104,3.709818130760956,133,708150551,18190,0.1601,0.5362,0.3105
3001233,목상권1233,CS100001,중식음식점,발달상권,목구8,11000045,목45동,청년 밀집형,0.4443227690050217,48.227102827346805,36.231166593431254,0.41894614062072216,5.01049289678774,146,791911653,36755,0.4135,0.3736,0.3975
3001234,목상권1234,CS100002,일식음식점,전통시장,목구9,11000046,목46동,가족 주거형,0.21898458203399085,1.7450103772584504,46.933727527385514,0.7978304687928589,4.0358578187805945,79,726675422,4517,0.7966,0.4955,0.6762
3001235,목상권1235,CS100003,양식음식점,관광특구,목구10,11000047,목47동,일반 주거·생활형,0.7783273236384098,27.515155745252972,46.92744397515162,0.6047258087640223,7.985866840483512,116,992060978,16012,0.6013,0.0017,0.3615
3001236,목상권1236,CS100004,분식전문점,골목상권,목구11,11000048,목48동,발달상권형,0.07037443557371369,7.555894385138265,37.863578892171006,0.09374581852580026,2.9089082725232123,135,824561188,27371,0.0846,0.6363,0.3053
3001237,목상권1237,CS100005,패스트푸드점,발달상권,목구12,11000049,목49동,전통시장형,0.6649459530164689,47.95709360282903,47.50762510063389,0.28906214715980877,7.132793667891573,151,90979169,35346,0.2821,0.1083,0.2126
3001238,목상권1238,CS100006,제과점,전통시장,목구13,11000050,목50동,관광특구형,0.5389917553418834,15.12566210203954,40.349376990343934,0.7615669868135136,0.4346674288623493,47,102981689,47538,0.7599,0.9457,0.8342
3001239,목상권1239,CS100007,커피-음료,관광특구,목구14,11000051,목51동,유입 집중형,0.6250966400692529,31.53029680401118,25.74388867356688,0.8357377440727636,6.831040339562136,177,465745701,42943,0.8349,0.146,0.5593
3001240,목상권1240,CS100008,치킨전문점,골목상권,목구15,11000052,목52동,청년 밀집형,0.17089717816747205,6.976246075895181,27.760406634091026,0.7918548123994978,5.242952270688133,135,811108753,19870,0.7905,0.3446,0.6121
3001241,목상권1241,CS100009,호프-간이주점,발달상권,목구16,11000053,목53동,가족 주거형,0.1617301435665759,46.48210959272802,56.80673755754417,0.3829757439724988,7.913182617181322,73,460944143,36647,0.3771,0.0107,0.2305
3001242,목상권1242,CS100010,반찬가게,전통시장,목구17,11000054,목54동,일반 주거·생활형,0.7331954233603872,38.00350094709486,22.656472882460452,0.6110589123449104,7.837671126095569,105,716540322,24225,0.6077,0.0202,0.3727
3001243,목상권1243,CS100000,한식음식점,관광특구,목구18,11000055,목55동,발달상권형,0.3574798301919138,31.495310530010237,21.299024411290127,0.7477154340903848,0.9047492075860006,44,555792004,3889,0.7459,0.8869,0.8023
3001244,목상권1244,CS100001,중식음식점,골목상권,목구19,11000056,목56동,전통시장형,0.782050299530806,42.49905130741312,27.020966700091726,0.7399718836708993,5.066032353937716,168,780938963,7177,0.7381,0.3667,0.5895
3001245,목상권1245,CS100002,일식음식점,발달상권,목구20,11000057,목57동,관광특구형,0.5897241851366282,7.701855843426889,50.89642260783449,0.631848246677647,1.7527087127575998,169,878206447,3516,0.6288,0.7809,0.6896
3001246,목상권1246,CS100003,양식음식점,전통시장,목구21,11000058,목58동,유입 집중형,0.4079672797830218,20.482877611737745,28.84407701667504,0.5184024217039517,0.2337512663756005,52,288770928,44327,0.514,0.9708,0.6967
3001247,목상권1247,CS100004,분식전문점,관광특구,목구22,11000059,목59동,청년 밀집형,0.7292377176506146,39.15256416615031,24.545762276455076,0.4356099482055841,1.0415440613588416,141,949703519,14552,0.4303,0.8698,0.6061
3001248,목상권1248,CS100005,패스트푸드점,골목상권,목구23,11000060,목60동,가족 주거형,0.07850747005772232,38.951742903953054,41.07343509347507,0.47595988048282833,0.48169525164446725,92,116800744,34290,0.4711,0.9398,0.6586
3001249,목상권1249,CS100006,제과점,발달상권,목구24,11000061,목61동,일반 주거·생활형,0.4485472380325297,49.18745683486341,51.23954218715184,0.725528595830806,0.7535147045428277,118,740245768,10612,0.7235,0.9058,0.7964
3001250,목상권1250,CS100007,커피-음료,전통시장,목구0,11000062,목62동,발달상권형,0.7249504427481185,6.009969527939539,55.140485338942675,0.6758369088969418,7.894458228833849,33,812998468,22271,0.6732,0.0131,0.4092
3001251,목상권1251,CS100008,치킨전문점,관광특구,목구1,11000063,목63동,전통시장형,0.934659544621225,1.3839748264072589,33.72508919073142,0.03054566356661524,4.303380771374524,36,300604850,16167,0.0207,0.462,0.1972
3001252,목상권1252,CS100009,호프-간이주점,골목상권,목구2,11000064,목64동,관광특구형,0.2469251988906287,34.9531520122392,45.66398740201919,0.10909378326027187,7.931495554301658,150,384634974,9250,0.1002,0.0085,0.0635
3001253,목상권1253,CS100010,반찬가게,발달상권,목구3,11000065,목65동,유입 집중형,0.6857124988927846,10.157169580559534,23.336312680209296,0.8030152792717614,5.732374400701599,6,316320786,26729,0.8018,0.2834,0.5944
3001254,목상권1254,CS100000,한식음식점,전통시장,목구4,11000066,목66동,청년 밀집형,0.15708811690519153,7.797452279670523,21.441196458666063,0.35851971652077314,4.4903750057469605,85,263297604,39514,0.3524,0.4386,0.3869
3001255,목상권1255,CS100001,중식음식점,관광특구,목구5,11000067,목67동,가족 주거형,0.6600330976881355,26.77327099186088,28.867405599879543,0.33509689546121724,1.6251190859914324,153,151434625,6683,0.3287,0.7968,0.5159
3001256,목상권1256,CS100002,일식음식점,골목상권,목구6,11000068,목68동,일반 주거·생활형,0.422193149431808,43.2217199198391,41.889782689841184,0.4963279951508009,3.2293994424962307,100,623163043,43137,0.4917,0.5963,0.5335
3001257,목상권1257,CS100003,양식음식점,발달상권,목구7,11000069,목69동,발달상권형,0.366199312736947,48.975678127439714,31.183075826802153,0.2876915535575804,4.802567224267528,13,719895395,2065,0.2808,0.3996,0.3283
3001258,목상권1258,CS100004,분식전문점,전통시장,목구8,11000070,목70동,전통시장형,0.6416501815220413,18.335672397939295,54.9322239818187,0.5774931283069777,3.541661426287078,66,394740107,2786,0.5738,0.5572,0.5672
3001259,목상권1259,CS100005,패스트푸드점,관광특구,목구9,11000071,목71동,관광특구형,0.5621365371786686,27.503530346115788,44.7483456177239,0.4244299289029277,4.203313895071602,21,615981239,41310,0.419,0.4745,0.4412
3001260,목상권1260,CS100006,제과점,골목상권,목구10,11000072,목72동,유입 집중형,0.28295701189595773,9.477376189985861,59.094972371070156,0.8580425627877015,7.10011515661577,124,306896018,19258,0.8575,0.1124,0.5595
3001261,목상권1261,CS100007,커피-음료,발달상권,목구11,11000073,목73동,청년 밀집형,0.4478425557774847,40.052990735890894,47.5184307398753,0.4271583813891771,4.559888313646104,94,137743231,35430,0.4218,0.43,0.4251
3001262,목상권1262,CS100008,치킨전문점,전통시장,목구12,11000074,목74동,가족 주거형,0.457431408140489,36.17957222410196,30.08042747113002,0.7094549092621324,0.606291208804298,138,310552723,22886,0.7072,0.9242,0.794
3001263,목상권1263,CS100009,호프-간이주점,관광특구,목구13,11000075,목75동,일반 주거·생활형,0.2731407636789303,35.90354350226943,52.59046376369299,0.49590517403010026,1.8573305338065813,120,414844784,48146,0.4913,0.7678,0.6019
3001264,목상권1264,CS100010,반찬가게,골목상권,목구14,11000076,목76동,발달상권형,0.8501694089799975,20.433821034539857,37.68628245696287,0.5541275366193348,2.9902344479552108,184,618161923,21162,0.5502,0.6262,0.5806
3001265,목상권1265,CS100000,한식음식점,발달상권,목구15,11000077,목77동,전통시장형,0.3243166829161912,2.811833580569015,51.53060611628817,0.6093326208927335,1.096796163087114,8,817525060,15906,0.606,0.8629,0.7088
3001266,목상권1266,CS100001,중식음식점,전통시장,목구16,11000078,목78동,관광특구형,0.4064568217085183,25.445285885316608,55.88286171054922,0.3888415055913462,5.136038721712098,25,519830172,27221,0.383,0.3579,0.373
3001267,목상권1267,CS100002,일식음식점,관광특구,목구17,11000079,목79동,유입 집중형,0.53016634920568,3.340875216026736,45.3268934663083,0.5576235104476515,7.995321406860326,68,694519787,4555,0.5537,0.0005,0.3324
3001268,목상권1268,CS100003,양식음식점,골목상권,목구18,11000080,목80동,청년 밀집형,0.5391121906494842,33.28490451838409,21.321372134280928,0.40670783175064296,6.225074090287952,10,894733006,2779,0.4011,0.2218,0.3294
3001269,목상권1269,CS100004,분식전문점,발달상권,목구19,11000081,목81동,가족 주거형,0.5468980650646913,46.545425007859045,41.52586285288387,0.3904549720925388,1.4525602492095766,162,247643959,41706,0.3847,0.8184,0.5582
3001270,목상권1270,CS100005,패스트푸드점,전통시장,목구20,11000082,목82동,일반 주거·생활형,0.6431571783795872,17.710295824342968,58.835568664343555,0.4332979569615147,0.7221588918764192,54,214776678,35221,0.428,0.9097,0.6207
3001271,목상권1271,CS100006,제과점,관광특구,목구21,11000083,목83동,발달상권형,0.3723869665700471,25.590535787085685,35.159364041874596,0.6349506674885294,0.4448821885971137,100,470700795,45365,0.6319,0.9444,0.7569
3001272,목상권1272,CS100007,커피-음료,골목상권,목구22,11000084,목84동,전통시장형,0.3607321249012879,19.455322635862338,46.95899387903124,0.3933489385466874,7.308278215952478,28,287848266,37870,0.3876,0.0864,0.2671
3001273,목상권1273,CS100008,치킨전문점,발달상권,목구23,11000085,목85동,관광특구형,0.40259120106968627,48.10103271046928,44.940563884776914,0.26806870731464866,0.5749305269453044,192,295623730,24954,0.2609,0.9281,0.5278
3001274,목상권1274,CS100009,호프-간이주점,전통시장,목구24,11000086,목86동,유입 집중형,0.5544239940175762,32.31974017779666,43.53984102805619,0.029592791077901283,3.678447423138671,91,38581853,11696,0.0198,0.5401,0.2279
3001275,목상권1275,CS100010,반찬가게,관광특구,목구0,11000087,목87동,청년 밀집형,0.2689273798698768,10.345589045661296,54.198926690855984,0.5094282679976364,4.370036413363714,70,996561074,43085,0.505,0.4537,0.4845
3001276,목상권1276,CS100000,한식음식점,골목상권,목구1,11000088,목88동,가족 주거형,0.28247723801062996,49.047045646307495,51.84331605408586,0.503119896243464,5.994760834311559,104,655592746,49704,0.4986,0.2506,0.3994
3001277,목상권1277,CS100001,중식음식점,발달상권,목구2,11000089,목89동,일반 주거·생활형,0.25895559260241285,35.58526020175375,40.90371081891657,0.584399100540972,4.342360339657422,31,471637992,16342,0.5808,0.4571,0.5313
3001278,목상권1278,CS100002,일식음식점,전통시장,목구3,11000090,목90동,발달상권형,0.8416614149185687,37.035299037428835,23.820928754875027,0.498871606234691,0.10067806263902579,153,131124639,38647,0.4943,0.9874,0.6915
3001279,목상권1279,CS100003,양식음식점,관광특구,목구4,11000091,목91동,전통시장형,0.6947647816737991,23.81716183724423,48.906161748723896,0.5444057088935835,6.421747895886875,197,569525095,40707,0.5403,0.1972,0.4031
3001280,목상권1280,CS100004,분식전문점,골목상권,목구5,11000092,목92동,관광특구형,0.22153815410897798,37.694510878209755,21.96975311679845,0.5688953762068022,6.071426385152259,117,112730103,2356,0.5651,0.241,0.4355
3001281,목상권1281,CS100005,패스트푸드점,발달상권,목구6,11000093,목93동,유입 집중형,0.4344395161542721,9.455215729058391,52.82921818795248,0.7961388039246325,2.2761519316641152,104,689925683,24753,0.7949,0.7155,0.7631
3001282,목상권1282,CS100006,제과점,전통시장,목구7,11000094,목94동,청년 밀집형,0.5826515065291157,30.499499973602106,35.79895236125196,0.24827995306168454,1.3671620111971308,185,847622696,19417,0.2409,0.8291,0.4762
3001283,목상권1283,CS100007,커피-음료,관광특구,목구8,11000095,목95동,가족 주거형,0.4087125470513565,2.525644593712492,21.471122313534963,0.11038989623265118,0.09244357333676678,165,498851384,34193,0.1015,0.9884,0.4563
3001284,목상권1284,CS100008,치킨전문점,골목상권,목구9,11000096,목96동,일반 주거·생활형,0.333531099181035,40.52586157699722,26.580738246809407,0.4229259925727068,5.391656404520174,33,388677677,37800,0.4175,0.326,0.3809
3001285,목상권1285,CS100009,호프-간이주점,발달상권,목구10,11000097,목97동,발달상권형,0.25353416753623026,19.755457911661786,58.44100061525117,0.7673053879076546,5.500449215081965,50,208718811,27977,0.7657,0.3124,0.5844
3001286,목상권1286,CS100010,반찬가게,전통시장,목구11,11000098,목98동,전통시장형,0.07206698043738072,7.099841666804783,45.516842408805985,0.5668601458195717,7.807484644189762,199,467432923,15420,0.563,0.024,0.3474
3001287,목상권1287,CS100000,한식음식점,관광특구,목구12,11000099,목99동,관광특구형,0.5777858789621004,11.726761827432053,45.78842705183719,0.603932272912705,0.973256000392964,173,844115759,45826,0.6005,0.8783,0.7116
3001288,목상권1288,CS100001,중식음식점,골목상권,목구13,11000100,목100동,유입 집중형,0.3637452603988776,19.64721799418647,50.45748195226567,0.6297961907675069,6.072562006175093,179,408127662,21819,0.6267,0.2409,0.4724
3001289,목상권1289,CS100002,일식음식점,발달상권,목구14,11000101,목101동,청년 밀집형,0.49924927906763605,5.793048622718819,41.00814070345674,0.5455056819989,7.042894304713249,98,91004637,36623,0.5414,0.1195,0.3726
3001290,목상권1290,CS100003,양식음식점,전통시장,목구15,11000102,목102동,가족 주거형,0.4025104847131885,3.83849660437507,54.971887734519385,0.24402824586118563,1.0127677312810448,131,980699734,45838,0.2366,0.8734,0.4913
3001291,목상권1291,CS100004,분식전문점,관광특구,목구16,11000103,목103동,일반 주거·생활형,0.6321626440571853,47.68862605243813,41.127521624250576,0.2787272375975523,4.122294698649982,161,294322402,23327,0.2717,0.4847,0.3569
3001292,목상권1292,CS100005,패스트푸드점,골목상권,목구17,11000104,목104동,발달상권형,0.242656495610033,34.50440913410739,42.697701602346434,0.5017866418467325,1.0734451044169697,10,133771994,34876,0.4972,0.8658,0.6446
3001293,목상권1293,CS100006,제과점,발달상권,목구18,11000105,목105동,전통시장형,0.4932740860872014,48.76450269731661,34.52657186636638,0.8518432197346014,4.8698891651500364,151,903424857,43946,0.8512,0.3912,0.6672
3001294,목상권1294,CS100007,커피-음료,전통시장,목구19,11000106,목106동,관광특구형,0.772338639155297,46.52976154126566,46.79146335042459,0.8670969011624945,1.3550518887506522,189,693233858,19281,0.8666,0.8306,0.8522
3001295,목상권1295,CS100008,치킨전문점,관광특구,목구20,11000107,목107동,유입 집중형,0.5532101286053154,45.30865549065145,53.66457782726108,0.8798144962966112,4.580792460481289,24,647881982,42442,0.8795,0.4273,0.6986
3001296,목상권1296,CS100009,호프-간이주점,골목상권,목구21,11000108,목108동,청년 밀집형,0.49431864505076556,46.842531449350744,37.234467160048105,0.23305696130146913,2.3590795447763,51,814978715,18928,0.2255,0.7051,0.4173
3001297,목상권1297,CS100010,반찬가게,발달상권,목구22,11000109,목109동,가족 주거형,0.7404351346317407,30.608501541380118,57.193501855773555,0.06160017082261808,3.7972749116190068,96,157345996,26851,0.0521,0.5253,0.2414
3001298,목상권1298,CS100000,한식음식점,전통시장,목구23,11000110,목110동,일반 주거·생활형,0.262616131446462,47.287330583306975,28.381281873291755,0.5387886016773565,6.232408484317677,71,608563611,9650,0.5347,0.2209,0.4092
3001299,목상권1299,CS100001,중식음식점,관광특구,목구24,11000111,목111동,발달상권형,0.4077820238607322,4.879499008115914,28.190880778664493,0.8576359561500079,7.417968225759975,179,381585293,12899,0.8571,0.0727,0.5433
3000000,목상권0,CS100002,일식음식점,골목상권,목구0,11000000,목0동,유입 집중형,0.4739146411823044,33.601728268447566,57.66700731138868,0.16589116852501193,7.301998829040002,51,345447182,16196,0.1576,0.0872,0.1294
3000001,목상권1,CS100003,양식음식점,발달상권,목구1,11000001,목1동,청년 밀집형,0.43384391525142507,26.497558311525495,44.008315118790954,0.47277092777193763,5.610005226953985,78,362556665,25847,0.4679,0.2987,0.4002
3000002,목상권2,CS100004,분식전문점,전통시장,목구2,11000002,목2동,가족 주거형,0.47644891926407035,13.090221479772033,59.22467785663511,0.7936369019296038,3.53762547503542,126,587290154,21227,0.7923,0.5578,0.6985
3000003,목상권3,CS100005,패스트푸드점,관광특구,목구3,11000003,목3동,일반 주거·생활형,0.06202398797301087,35.974151034233856,53.422633871545024,0.2783123129960477,7.813154756773403,159,789424326,46664,0.2713,0.0233,0.1721
3000004,목상권4,CS100006,제과점,골목상권,목구4,11000004,목4동,발달상권형,0.33518466050356255,47.855578441319864,49.099000541432275,0.6875936781330649,1.4605179802211277,126,881432849,4552,0.6851,0.8174,0.738
3000005,목상권5,CS100007,커피-음료,발달상권,목구5,11000005,목5동,전통시장형,0.15605121662595559,22.022471401555983,40.284001013689675,0.4533495153992045,6.111854054204611,132,717668052,22031,0.4483,0.2359,0.3633
3000006,목상권6,CS100008,치킨전문점,전통시장,목구6,11000006,목6동,관광특구형,0.4008794045400319,43.86059221353684,58.869764173385164,0.1554983737275458,5.072059336666144,33,772447403,1319,0.1471,0.3659,0.2346
3000007,목상권7,CS100009,호프-간이주점,관광특구,목구7,11000007,목7동,유입 집중형,0.2687047781908562,8.916478600273159,26.810707530017297,0.20167988127236408,5.2095594895112605,156,276858357,43757,0.1938,0.3487,0.2558
3000008,목상권8,CS100010,반찬가게,골목상권,목구8,11000008,목8동,청년 밀집형,0.2585445668910897,49.202934015647834,35.109430978090145,0.8548737192421354,2.689992071284326,168,453181428,30040,0.8543,0.6637,0.7781
3000009,목상권9,CS100000,한식음식점,발달상권,목구9,11000009,목9동,가족 주거형,0.36631447396101197,37.244660093560526,20.684619915549135,0.3660549748829595,4.434936004131455,27,528642380,16398,0.36,0.4456,0.3942
3000010,목상권10,CS100001,중식음식점,전통시장,목구10,11000010,목10동,일반 주거·생활형,0.272070078502171,1.8576054826416866,38.42313500203795,0.6966409700006304,6.449254293997111,125,911004683,25865,0.6943,0.1938,0.4941
3000011,목상권11,CS100002,일식음식점,관광특구,목구11,11000011,목11동,발달상권형,0.35331130278799894,22.258203962930022,23.956116111382766,0.6023220851480088,2.349360200775463,77,768401353,40224,0.5989,0.7063,0.6419
3000012,목상권12,CS100003,양식음식점,골목상권,목구12,11000012,목12동,전통시장형,0.4380684828694273,47.58522038876387,55.32772024830542,0.32111999551156184,5.897474474773226,92,626727165,42554,0.3146,0.2627,0.2938
3000013,목상권13,CS100004,분식전문점,발달상권,목구13,11000013,목13동,관광특구형,0.0764861478681707,42.760667069251205,50.168324546075326,0.18044708103653953,1.8740997701572475,89,412905744,24019,0.1723,0.7657,0.4097
3000014,목상권14,CS100005,패스트푸드점,전통시장,목구14,11000014,목14동,유입 집중형,0.8731769359338206,5.805447701135791,48.55064773090754,0.31279269054532144,1.9863693918277043,42,640365442,24613,0.3061,0.7517,0.4843
3000015,목상권15,CS100006,제과점,관광특구,목구15,11000015,목15동,청년 밀집형,0.42853830588916253,26.908098368034548,20.24441160440681,0.6322305393905261,0.34910627119125515,41,599439611,42850,0.6291,0.9564,0.76
